Date,Max_Temp,Min_Temp,Rainfall,Wind_Speed,Humidity,Avg_Temp,Year,Month,Season,Month_Name
2023-08-06,28.8,26.2,2.8,23.4,89,27.5,2023,8,Monsoon,Aug
2023-08-07,29.0,25.9,2.2,26.9,90,27.45,2023,8,Monsoon,Aug
2023-08-08,29.0,26.0,2.3,24.7,89,27.5,2023,8,Monsoon,Aug
2023-08-09,29.0,25.7,3.0,20.2,89,27.35,2023,8,Monsoon,Aug
2023-08-10,28.4,25.9,7.3,15.2,91,27.15,2023,8,Monsoon,Aug
2023-08-11,29.0,25.5,3.7,15.9,90,27.25,2023,8,Monsoon,Aug
2023-08-12,27.2,24.1,5.4,18.8,92,25.65,2023,8,Monsoon,Aug
2023-08-13,29.2,25.4,5.0,24.7,89,27.299999999999997,2023,8,Monsoon,Aug
2023-08-14,29.4,25.8,2.6,24.8,89,27.6,2023,8,Monsoon,Aug
2023-08-15,28.2,26.2,3.5,18.7,86,27.2,2023,8,Monsoon,Aug
2023-08-16,29.0,25.1,4.5,20.9,93,27.05,2023,8,Monsoon,Aug
2023-08-17,29.3,25.0,3.5,20.7,92,27.15,2023,8,Monsoon,Aug
2023-08-18,28.9,25.6,2.0,18.9,87,27.25,2023,8,Monsoon,Aug
2023-08-19,28.7,25.6,4.1,19.5,89,27.15,2023,8,Monsoon,Aug
2023-08-20,27.9,25.0,10.5,17.1,93,26.45,2023,8,Monsoon,Aug
2023-08-21,28.7,24.6,3.8,16.3,95,26.65,2023,8,Monsoon,Aug
2023-08-22,28.7,25.0,6.1,18.8,92,26.85,2023,8,Monsoon,Aug
2023-08-23,29.4,25.1,3.8,21.1,93,27.25,2023,8,Monsoon,Aug
2023-08-24,28.8,25.6,6.5,21.2,90,27.200000000000003,2023,8,Monsoon,Aug
2023-08-25,28.5,24.9,6.2,19.5,93,26.7,2023,8,Monsoon,Aug
2023-08-26,27.9,24.3,14.3,20.2,95,26.1,2023,8,Monsoon,Aug
2023-08-27,27.8,24.1,15.1,16.6,96,25.950000000000003,2023,8,Monsoon,Aug
2023-08-28,27.5,24.8,4.1,17.1,93,26.15,2023,8,Monsoon,Aug
2023-08-29,28.6,24.9,3.6,11.1,93,26.75,2023,8,Monsoon,Aug
2023-08-30,29.3,24.4,0.7,13.8,95,26.85,2023,8,Monsoon,Aug
2023-08-31,30.0,24.7,0.7,15.2,96,27.35,2023,8,Monsoon,Aug
2023-09-01,30.5,24.1,1.2,18.8,97,27.3,2023,9,Monsoon,Sep
2023-09-02,28.7,24.9,2.6,12.3,97,26.799999999999997,2023,9,Monsoon,Sep
2023-09-03,29.1,25.0,10.0,17.6,94,27.05,2023,9,Monsoon,Sep
2023-09-04,29.5,23.9,2.2,17.7,96,26.7,2023,9,Monsoon,Sep
2023-09-05,29.1,24.7,2.4,17.2,93,26.9,2023,9,Monsoon,Sep
2023-09-06,29.9,26.0,1.0,17.7,88,27.95,2023,9,Monsoon,Sep
2023-09-07,28.3,25.0,10.2,19.7,93,26.65,2023,9,Monsoon,Sep
2023-09-08,28.1,25.6,50.6,22.7,92,26.85,2023,9,Monsoon,Sep
2023-09-09,29.0,25.5,15.9,18.1,96,27.25,2023,9,Monsoon,Sep
2023-09-10,29.0,25.5,5.5,18.4,95,27.25,2023,9,Monsoon,Sep
2023-09-11,28.8,25.0,4.7,14.4,94,26.9,2023,9,Monsoon,Sep
2023-09-12,29.1,24.6,4.7,19.1,95,26.85,2023,9,Monsoon,Sep
2023-09-13,28.4,25.0,3.6,12.8,93,26.7,2023,9,Monsoon,Sep
2023-09-14,28.8,24.0,2.2,13.4,95,26.4,2023,9,Monsoon,Sep
2023-09-15,29.3,24.8,2.1,16.6,94,27.05,2023,9,Monsoon,Sep
2023-09-16,28.5,25.0,7.3,20.6,93,26.75,2023,9,Monsoon,Sep
2023-09-17,29.2,25.3,8.2,23.0,93,27.25,2023,9,Monsoon,Sep
2023-09-18,27.2,24.5,30.9,22.2,95,25.85,2023,9,Monsoon,Sep
2023-09-19,28.4,25.2,12.3,22.3,93,26.799999999999997,2023,9,Monsoon,Sep
2023-09-20,28.1,25.5,11.1,21.7,94,26.8,2023,9,Monsoon,Sep
2023-09-21,28.1,25.5,20.7,16.3,96,26.8,2023,9,Monsoon,Sep
2023-09-22,28.1,24.9,14.9,11.5,97,26.5,2023,9,Monsoon,Sep
2023-09-23,28.5,25.1,35.3,16.0,96,26.8,2023,9,Monsoon,Sep
2023-09-24,28.1,24.4,15.3,11.4,97,26.25,2023,9,Monsoon,Sep
2023-09-25,28.4,24.4,17.7,15.0,98,26.4,2023,9,Monsoon,Sep
2023-09-26,29.0,24.2,4.4,13.4,97,26.6,2023,9,Monsoon,Sep
2023-09-27,29.1,24.1,21.0,17.0,98,26.6,2023,9,Monsoon,Sep
2023-09-28,30.0,24.0,22.6,20.2,96,27.0,2023,9,Monsoon,Sep
2023-09-29,30.5,25.6,25.9,12.4,98,28.05,2023,9,Monsoon,Sep
2023-09-30,32.5,24.9,13.2,15.3,98,28.7,2023,9,Monsoon,Sep
2023-10-01,30.9,26.8,0.8,17.5,97,28.85,2023,10,Autumn,Oct
2023-10-02,29.1,24.1,3.2,13.0,96,26.6,2023,10,Autumn,Oct
2023-10-03,29.6,25.5,0.1,12.9,92,27.55,2023,10,Autumn,Oct
2023-10-04,29.9,23.9,2.9,14.5,96,26.9,2023,10,Autumn,Oct
2023-10-05,30.5,24.1,0.1,15.8,98,27.3,2023,10,Autumn,Oct
2023-10-06,29.9,24.6,0.7,16.8,99,27.25,2023,10,Autumn,Oct
2023-10-07,30.4,24.1,0.2,18.1,97,27.25,2023,10,Autumn,Oct
2023-10-08,31.5,24.6,0.3,18.0,92,28.05,2023,10,Autumn,Oct
2023-10-09,32.3,23.8,0.0,16.4,95,28.049999999999997,2023,10,Autumn,Oct
2023-10-10,31.9,23.7,0.0,19.4,89,27.799999999999997,2023,10,Autumn,Oct
2023-10-11,31.2,24.9,0.0,20.3,91,28.049999999999997,2023,10,Autumn,Oct
2023-10-12,31.5,23.9,0.0,16.6,94,27.7,2023,10,Autumn,Oct
2023-10-13,33.1,25.6,0.0,17.2,97,29.35,2023,10,Autumn,Oct
2023-10-14,32.6,24.9,0.0,14.2,96,28.75,2023,10,Autumn,Oct
2023-10-15,33.4,25.2,0.7,19.2,99,29.299999999999997,2023,10,Autumn,Oct
2023-10-16,33.0,23.9,0.0,15.5,91,28.45,2023,10,Autumn,Oct
2023-10-17,32.2,25.0,1.0,9.5,88,28.6,2023,10,Autumn,Oct
2023-10-18,33.8,24.3,0.0,18.1,95,29.049999999999997,2023,10,Autumn,Oct
2023-10-19,33.8,24.6,0.0,16.1,76,29.2,2023,10,Autumn,Oct
2023-10-20,34.3,23.8,0.0,10.8,82,29.049999999999997,2023,10,Autumn,Oct
2023-10-21,34.9,24.0,0.1,12.3,87,29.45,2023,10,Autumn,Oct
2023-10-22,33.7,23.8,0.0,14.5,87,28.75,2023,10,Autumn,Oct
2023-10-23,34.8,23.8,0.0,18.7,91,29.299999999999997,2023,10,Autumn,Oct
2023-10-24,34.4,23.3,0.0,16.5,78,28.85,2023,10,Autumn,Oct
2023-10-25,33.9,22.5,0.0,16.4,77,28.2,2023,10,Autumn,Oct
2023-10-26,34.1,22.8,0.0,19.9,73,28.450000000000003,2023,10,Autumn,Oct
2023-10-27,34.3,21.2,0.0,20.7,75,27.75,2023,10,Autumn,Oct
2023-10-28,34.2,21.1,0.0,16.6,74,27.650000000000002,2023,10,Autumn,Oct
2023-10-29,34.7,21.4,0.0,19.1,70,28.05,2023,10,Autumn,Oct
2023-10-30,34.8,21.1,0.0,14.7,74,27.95,2023,10,Autumn,Oct
2023-10-31,34.6,21.6,0.0,14.9,77,28.1,2023,10,Autumn,Oct
2023-11-01,34.0,22.2,0.0,14.8,70,28.1,2023,11,Autumn,Nov
2023-11-02,34.0,21.9,0.0,17.2,74,27.95,2023,11,Autumn,Nov
2023-11-03,34.5,22.6,0.0,19.9,75,28.55,2023,11,Autumn,Nov
2023-11-04,35.3,23.6,0.0,14.6,70,29.45,2023,11,Autumn,Nov
2023-11-05,35.1,22.8,0.0,15.5,76,28.950000000000003,2023,11,Autumn,Nov
2023-11-06,35.3,22.9,0.0,17.1,78,29.099999999999998,2023,11,Autumn,Nov
2023-11-07,34.2,22.1,0.0,19.1,69,28.150000000000002,2023,11,Autumn,Nov
2023-11-08,32.7,23.7,0.0,20.2,89,28.200000000000003,2023,11,Autumn,Nov
2023-11-09,33.5,24.0,0.0,13.7,97,28.75,2023,11,Autumn,Nov
2023-11-10,33.0,24.8,1.1,13.8,90,28.9,2023,11,Autumn,Nov
2023-11-11,35.0,24.0,0.0,18.5,91,29.5,2023,11,Autumn,Nov
2023-11-12,35.2,25.3,0.0,18.9,63,30.25,2023,11,Autumn,Nov
2023-11-13,34.4,23.6,0.0,16.1,72,29.0,2023,11,Autumn,Nov
2023-11-14,33.8,22.0,0.0,14.8,78,27.9,2023,11,Autumn,Nov
2023-11-15,33.9,21.4,0.0,15.6,88,27.65,2023,11,Autumn,Nov
2023-11-16,34.0,20.8,0.0,15.6,86,27.4,2023,11,Autumn,Nov
2023-11-17,33.7,21.5,0.0,17.6,79,27.6,2023,11,Autumn,Nov
2023-11-18,33.7,21.1,0.0,13.8,79,27.400000000000002,2023,11,Autumn,Nov
2023-11-19,32.3,20.8,0.0,17.5,84,26.549999999999997,2023,11,Autumn,Nov
2023-11-20,34.2,23.5,0.0,16.0,78,28.85,2023,11,Autumn,Nov
2023-11-21,34.2,24.2,0.0,20.2,80,29.200000000000003,2023,11,Autumn,Nov
2023-11-22,33.6,23.2,0.0,18.4,60,28.4,2023,11,Autumn,Nov
2023-11-23,33.2,22.0,0.0,18.1,65,27.6,2023,11,Autumn,Nov
2023-11-24,34.4,21.9,0.0,15.2,76,28.15,2023,11,Autumn,Nov
2023-11-25,33.5,23.1,0.0,12.0,90,28.3,2023,11,Autumn,Nov
2023-11-26,31.1,23.9,2.4,19.0,95,27.5,2023,11,Autumn,Nov
2023-11-27,30.3,23.4,0.9,14.9,93,26.85,2023,11,Autumn,Nov
2023-11-28,30.0,22.9,0.0,16.6,95,26.45,2023,11,Autumn,Nov
2023-11-29,28.8,20.5,0.0,15.3,91,24.65,2023,11,Autumn,Nov
2023-11-30,29.7,20.5,0.0,17.8,96,25.1,2023,11,Autumn,Nov
2023-12-01,29.6,21.6,0.3,15.8,95,25.6,2023,12,Winter,Dec
2023-12-02,31.6,20.5,0.0,14.8,98,26.05,2023,12,Winter,Dec
2023-12-03,33.3,23.4,0.0,17.0,81,28.349999999999998,2023,12,Winter,Dec
2023-12-04,33.2,23.4,0.3,19.7,90,28.3,2023,12,Winter,Dec
2023-12-05,32.8,24.6,0.0,19.4,82,28.7,2023,12,Winter,Dec
2023-12-06,31.5,23.0,0.0,18.8,77,27.25,2023,12,Winter,Dec
2023-12-07,31.3,22.2,0.0,17.5,78,26.75,2023,12,Winter,Dec
2023-12-08,31.8,21.1,0.0,18.8,79,26.450000000000003,2023,12,Winter,Dec
2023-12-09,32.3,21.5,0.0,18.4,78,26.9,2023,12,Winter,Dec
2023-12-10,32.8,21.8,0.0,16.3,73,27.299999999999997,2023,12,Winter,Dec
2023-12-11,32.2,21.1,0.0,16.6,75,26.650000000000002,2023,12,Winter,Dec
2023-12-12,31.2,20.4,0.0,18.8,75,25.799999999999997,2023,12,Winter,Dec
2023-12-13,30.9,19.5,0.0,17.4,78,25.2,2023,12,Winter,Dec
2023-12-14,32.5,20.4,0.0,11.6,86,26.45,2023,12,Winter,Dec
2023-12-15,31.9,20.6,0.0,15.1,74,26.25,2023,12,Winter,Dec
2023-12-16,31.7,19.4,0.0,18.8,81,25.549999999999997,2023,12,Winter,Dec
2023-12-17,32.1,20.7,0.0,17.7,75,26.4,2023,12,Winter,Dec
2023-12-18,32.9,22.8,0.0,16.7,64,27.85,2023,12,Winter,Dec
2023-12-19,32.6,23.6,0.0,15.8,75,28.1,2023,12,Winter,Dec
2023-12-20,32.6,21.0,0.0,17.1,61,26.8,2023,12,Winter,Dec
2023-12-21,33.0,21.5,0.0,16.1,63,27.25,2023,12,Winter,Dec
2023-12-22,31.5,20.7,0.0,12.5,80,26.1,2023,12,Winter,Dec
2023-12-23,33.1,20.5,0.0,18.4,81,26.8,2023,12,Winter,Dec
2023-12-24,32.8,19.8,0.0,15.1,74,26.299999999999997,2023,12,Winter,Dec
2023-12-25,32.8,18.9,0.0,16.0,72,25.849999999999998,2023,12,Winter,Dec
2023-12-26,33.1,18.9,0.0,13.6,73,26.0,2023,12,Winter,Dec
2023-12-27,33.8,19.8,0.0,16.9,69,26.799999999999997,2023,12,Winter,Dec
2023-12-28,32.3,20.0,0.0,15.7,78,26.15,2023,12,Winter,Dec
2023-12-29,33.1,20.3,0.0,13.6,82,26.700000000000003,2023,12,Winter,Dec
2023-12-30,32.0,19.5,0.0,14.0,89,25.75,2023,12,Winter,Dec
2023-12-31,31.9,19.5,0.0,14.4,88,25.7,2023,12,Winter,Dec
